market,company,team,campaign_id,campaign_name,hero_product,product_line,objective,month,start_date,end_date,status,currency,budget,actual_spend,channel,media_platform,Retargeting,billing_type, billing_unit_cost , impressions , clicks ,  ctr  , views ,  vtr  ,  sessions  ,  conversions  ,  conversion_rate  , aov , reach , grp , frequency ,  revenue  ,  roas  
DE,Adidas,Digital Brand,adi_072025_006,Football Pre-season Social Video,Predator 2025,Football,awareness,7,2025-07-01,2025-07-31,completed,EUR,"324,000","324,000",DISPLAY,YouTube,,CPC,0.46,"70,434,782","704,347", 0.0100 ,"25,235,537", 0.3583 ," 563,478 "," 11,706 ", 0.0208 , 94 ,,,," 1,096,380 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_010,Summer Lifestyle Visuals,Samba OG,Originals,awareness,7,2025-07-01,2025-07-31,completed,EUR,"324,000","324,000",DISPLAY,YouTube,,CPC,0.47,"68,936,170","689,361", 0.0100 ,"23,735,534", 0.3443 ," 551,489 "," 11,706 ", 0.0212 , 89 ,,,," 1,046,583 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_009,Running Social Video,Supernova Rise,Running,awareness,7,2025-07-01,2025-07-31,completed,EUR,"121,500","121,500",DISPLAY,TikTok,,CPC,0.4,"30,375,000","303,750", 0.0100 ,"10,509,546", 0.3460 ," 273,375 "," 4,390 ", 0.0161 , 91 ,,,," 399,388 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_006,Football Pre-season Social Video,Predator 2025,Football,awareness,7,2025-07-01,2025-07-31,completed,EUR,"121,500","121,500",DISPLAY,TikTok,,CPC,0.41,"29,634,146","296,341", 0.0100 ,"10,768,362", 0.3634 ," 266,707 "," 4,390 ", 0.0165 , 91 ,,,," 400,133 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_010,Summer Lifestyle Visuals,Samba OG,Originals,awareness,7,2025-07-01,2025-07-31,completed,EUR,"121,500","121,500",DISPLAY,TikTok,,CPC,0.41,"29,634,146","296,341", 0.0100 ,"10,276,419", 0.3468 ," 266,707 "," 4,390 ", 0.0165 , 91 ,,,," 398,196 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_006,Football Pre-season Social Video,Predator 2025,Football,awareness,7,2025-07-01,2025-07-31,completed,EUR,"81,000","81,000",DISPLAY,Snapchat,,CPC,0.33,"24,545,454","245,454", 0.0100 ,"8,443,855", 0.3440 ," 196,363 "," 2,926 ", 0.0149 , 95 ,,,," 279,020 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_010,Summer Lifestyle Visuals,Samba OG,Originals,awareness,7,2025-07-01,2025-07-31,completed,EUR,"81,000","81,000",DISPLAY,Pinterest,,CPC,0.34,"23,823,529","238,235", 0.0100 ,"8,747,332", 0.3672 ," 190,588 "," 2,926 ", 0.0154 , 88 ,,,," 257,078 ", 1.5 
DE,Adidas,Digital Performance,adi_072025_003,Football Boots Retargeting,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,EUR,"60,750","60,750",DISPLAY,DV360,Y,CPC,0.55,"11,045,454","110,454", 0.0100 ,,," 136,038 "," 14,236 ", 0.1046 , 91 ,,,," 1,295,427 ", 19.2 
DE,Adidas,Digital Performance,adi_072025_008,Running/Cycling Retargeting,Supernova 3,Running,conversion,7,2025-07-01,2025-07-31,completed,EUR,"60,750","60,750",DISPLAY,DV360,Y,CPC,0.53,"11,462,264","114,622", 0.0100 ,,," 136,211 "," 13,224 ", 0.0971 , 90 ,,,," 1,186,466 ", 17.8 
DE,Adidas,Digital Performance,adi_072025_003,Football Boots Retargeting,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,EUR,"36,450","36,450",DISPLAY,Pinterest,Y,CPC,0.6,"6,075,000","60,750", 0.0100 ,,," 70,493 "," 7,663 ", 0.1087 , 92 ,,,," 703,831 ", 17.2 
DE,Adidas,Digital Performance,adi_072025_008,Running/Cycling Retargeting,Supernova 3,Running,conversion,7,2025-07-01,2025-07-31,completed,EUR,"36,450","36,450",DISPLAY,TikTok,Y,CPC,0.58,"6,284,482","62,844", 0.0100 ,,," 76,694 "," 8,331 ", 0.1086 , 97 ,,,," 804,698 ", 18.7 
DE,Adidas,Digital Performance,adi_072025_001,Always-On Search,General,General,conversion,7,2025-07-01,2025-07-31,completed,EUR,"1,154,374","1,134,000",SEM,Google,,CPC,0.88,"25,772,727","1,288,636", 0.0500 ,,," 2,019,835 "," 83,509 ", 0.0413 , 92 ,,,," 7,676,040 ", 6.5 
DE,Adidas,Digital Performance,adi_072025_003,Football Boots Retargeting,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,EUR,"85,050","85,050",SOCIAL,Instagram,Y,CPC,0.85,"10,005,882","100,058", 0.0100 ,,," 119,308 "," 18,340 ", 0.1537 , 97 ,,,," 1,770,950 ", 17.7 
DE,Adidas,Digital Performance,adi_072025_008,Running/Cycling Retargeting,Supernova 3,Running,conversion,7,2025-07-01,2025-07-31,completed,EUR,"85,050","85,050",SOCIAL,Instagram,Y,CPC,0.86,"9,889,534","98,895", 0.0100 ,,," 118,861 "," 18,872 ", 0.1588 , 96 ,,,," 1,815,829 ", 18.2 
DE,Adidas,Digital Performance,adi_072025_003,Football Boots Retargeting,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,EUR,"60,750","60,750",DISPLAY,YouTube,Y,CPC,0.75,"8,100,000","81,000", 0.0100 ,"4,050,000", 0.5000 ," 101,492 "," 14,060 ", 0.1385 , 96 ,,,," 1,353,487 ", 19.0 
DE,Adidas,Digital Performance,adi_072025_008,Running/Cycling Retargeting,Supernova 3,Running,conversion,7,2025-07-01,2025-07-31,completed,EUR,"60,750","60,750",DISPLAY,YouTube,Y,CPC,0.74,"8,209,459","82,094", 0.0100 ,"4,104,729", 0.5000 ," 102,687 "," 14,385 ", 0.1401 , 90 ,,,," 1,301,587 ", 19.4 
DE,Adidas,Retail Marketing,adi_072025_011,Summer Retail Sale,General,General,conversion,7,2025-07-01,2025-07-31,completed,EUR,"214,504","214,504",EMAIL,Salesforce,,CPC,0.25,"85,801,600","858,016", 0.0100 ,,," 772,214 "," 35,230 ", 0.0456 , 91 ,,,," 3,217,973 ", 13.5 
DE,Adidas,Retail Marketing,adi_072025_005,Football Pre-season Retail Promo,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,EUR,"160,878","160,878",EMAIL,Salesforce,,CPC,0.24,"67,032,500","670,325", 0.0100 ,,," 603,292 "," 26,422 ", 0.0438 , 89 ,,,," 2,361,381 ", 13.5 
DE,Adidas,Retail Marketing,adi_072025_005,Football Pre-season Retail Promo,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,EUR,"241,317","241,317",PRODUCTION,In-store Materials,,FIXED,1,,,,,,,,,,,,," 1,500,000 ", 6.2 
DE,Adidas,Retail Marketing,adi_072025_011,Summer Retail Sale,General,General,conversion,7,2025-07-01,2025-07-31,completed,EUR,"321,756","321,756",PRODUCTION,Offline POP,,FIXED,1,,,,,,,,,,,,," 2,000,000 ", 6.2 
DE,Adidas,Sports Marketing,adi_072025_004,Football Pre-season Activation,Predator 2025,Football,consideration,7,2025-07-01,2025-07-31,completed,EUR,"186,017","186,017",PRODUCTION,Event Production,,FIXED,1,,,,,,,,,,,,," 1,300,000 ", 7.0 
DE,Adidas,Sports Marketing,adi_072025_007,Golf/Cycling Activation,The Road Cycling Shoe,Outdoor,consideration,7,2025-07-01,2025-07-31,completed,EUR,"186,017","167,415",PRODUCTION,Community Activation,,FIXED,1,,,,,,,,,,,,," 1,300,000 ", 7.8 
DE,Adidas,Sports Marketing,adi_072025_012,Summer Sports Community Activation,General,General,consideration,7,2025-07-01,2025-07-31,completed,EUR,"186,017","186,017",PRODUCTION,Banners/Assets,,FIXED,1,,,,,,,,,,,,," 1,300,000 ", 7.0 
DE,Adidas,Brand Offline,adi_082025_013,Outdoor Last Push DOOH,Terrex Trailmaker,Outdoor,consideration,8,2025-08-05,2025-08-29,completed,EUR,"646,331","646,331",OOH,JCDecaux,,CPM,10,"64,633,100",,,,,,,,,"12,926,620",,5," 3,125,000 ", 4.8 
DE,Adidas,Brand Offline,adi_082025_005,Back-to-Sport OOH,Predator Elite,Football,consideration,8,2025-08-05,2025-08-29,completed,EUR,"646,331","646,331",OOH,Stroeer,,CPM,8,"80,791,375",,,,,,,,,"16,158,275",,5," 3,125,000 ", 4.8 
DE,Adidas,Brand Offline,adi_082025_002,Back-to-Sport Brand Spot,Samba OG,Originals,consideration,8,2025-08-05,2025-08-29,completed,EUR,"646,331","646,331",DISPLAY,RTL,,CPM,25,"25,853,240",,,,,,,,,"5,170,648",400,5," 3,125,000 ", 4.8 
DE,Adidas,CRM,adi_082025_008,CRM August Activation,General,General,conversion,8,2025-08-01,2025-08-31,completed,EUR,"379,851","379,851",EMAIL,Salesforce,,CPM,25,"25,853,240",,,,," 1,573,806 "," 42,683 ", 0.0271 , 93 ,,,," 3,948,394 ", 9.2 
DE,Adidas,Digital Brand,adi_082025_007,Back-to-Sport Running Video,Supernova Rise,Running,awareness,8,2025-08-01,2025-08-31,completed,EUR,"76,500","76,500",AUDIO,Spotify,,CPC,0.23,"16,124,000","1,612,400", 0.1000 ,,," 1,451,160 "," 23,528 ", 0.0162 , 91 ,,,," 2,137,642 ", 13.1 
DE,Adidas,Digital Brand,adi_082025_011,Football Season Social Video,Predator Elite,Football,awareness,8,2025-08-01,2025-08-31,completed,EUR,"267,750","267,750",SOCIAL,Instagram,,CPC,0.3,"25,433,333","254,333", 0.0100 ,,," 203,466 "," 23,528 ", 0.1156 , 91 ,,,," 2,149,496 ", 3.7 
DE,Adidas,Digital Brand,adi_082025_007,Back-to-Sport Running Video,Supernova Rise,Running,awareness,8,2025-08-01,2025-08-31,completed,EUR,"267,750","267,750",SOCIAL,Instagram,,CPC,0.7,"10,900,000","109,000", 0.0100 ,"3,646,411", 0.3345 ," 87,200 "," 23,528 ", 0.2698 , 88 ,,,," 2,078,283 ", 3.7 
DE,Adidas,Digital Brand,adi_082025_016,Summer Lifestyle Social,Samba OG,Originals,awareness,8,2025-08-01,2025-08-31,completed,EUR,"267,750","267,750",SOCIAL,Instagram,,CPC,0.7,"10,900,000","109,000", 0.0100 ,"3,941,981", 0.3616 ," 87,200 "," 23,528 ", 0.2698 , 95 ,,,," 2,224,091 ", 3.7 
DE,Adidas,Digital Brand,adi_082025_011,Football Season Social Video,Predator Elite,Football,awareness,8,2025-08-01,2025-08-31,completed,EUR,"306,000","306,000",DISPLAY,YouTube,,CPC,0.72,"37,187,500","371,875", 0.0100 ,"13,239,873", 0.3560 ," 297,500 "," 7,352 ", 0.0247 , 96 ,,,," 709,316 ", 1.0 
DE,Adidas,Digital Brand,adi_082025_007,Back-to-Sport Running Video,Supernova Rise,Running,awareness,8,2025-08-01,2025-08-31,completed,EUR,"306,000","306,000",DISPLAY,YouTube,,CPC,0.7,"38,250,000","382,500", 0.0100 ,"12,908,732", 0.3375 ," 306,000 "," 7,352 ", 0.0240 , 92 ,,,," 675,136 ", 1.0 
DE,Adidas,Digital Brand,adi_082025_016,Summer Lifestyle Social,Samba OG,Originals,awareness,8,2025-08-01,2025-08-31,completed,EUR,"306,000","306,000",DISPLAY,YouTube,,CPC,0.45,"68,000,000","680,000", 0.0100 ,"23,834,582", 0.3505 ," 544,000 "," 8,570 ", 0.0158 , 96 ,,,," 824,160 ", 1.2 
DE,Adidas,Digital Brand,adi_082025_011,Football Season Social Video,Predator Elite,Football,awareness,8,2025-08-01,2025-08-31,completed,EUR,"114,750","114,750",DISPLAY,TikTok,,CPC,0.47,"65,106,382","651,063", 0.0100 ,"23,567,499", 0.3620 ," 520,851 "," 8,570 ", 0.0165 , 95 ,,,," 813,523 ", 3.1 
DE,Adidas,Digital Brand,adi_082025_007,Back-to-Sport Running Video,Supernova Rise,Running,awareness,8,2025-08-01,2025-08-31,completed,EUR,"114,750","114,750",DISPLAY,TikTok,,CPC,0.45,"68,000,000","680,000", 0.0100 ,"24,913,935", 0.3664 ," 544,000 "," 8,570 ", 0.0158 , 90 ,,,," 774,732 ", 3.1 
DE,Adidas,Digital Brand,adi_082025_016,Summer Lifestyle Social,Samba OG,Originals,awareness,8,2025-08-01,2025-08-31,completed,EUR,"114,750","114,750",DISPLAY,TikTok,,CPC,0.47,"65,106,382","651,063", 0.0100 ,"23,063,227", 0.3542 ," 520,851 "," 8,570 ", 0.0165 , 96 ,,,," 818,591 ", 3.1 
DE,Adidas,Digital Brand,adi_082025_011,Football Season Social Video,Predator Elite,Football,awareness,8,2025-08-01,2025-08-31,completed,EUR,"76,500","76,500",DISPLAY,Snapchat,,CPC,0.4,"28,687,500","286,875", 0.0100 ,"9,672,949", 0.3372 ," 258,187 "," 3,186 ", 0.0123 , 95 ,,,," 303,648 ", 1.8 
DE,Adidas,Digital Brand,adi_082025_016,Summer Lifestyle Social,Samba OG,Originals,awareness,8,2025-08-01,2025-08-31,completed,EUR,"76,500","76,500",DISPLAY,Pinterest,,CPC,0.4,"28,687,500","286,875", 0.0100 ,"9,572,787", 0.3337 ," 258,187 "," 3,186 ", 0.0123 , 91 ,,,," 289,262 ", 1.8 
DE,Adidas,Digital Performance,adi_082025_010,Football Retargeting,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,EUR,"57,375","57,375",DISPLAY,DV360,Y,CPC,0.41,"27,987,804","279,878", 0.0100 ,"13,993,902", 0.5000 ," 344,158 "," 4,017 ", 0.0117 , 91 ,,,," 364,901 ", 6.0 
DE,Adidas,Digital Performance,adi_082025_014,Running/Outdoor Retargeting,Terrex Swift,Outdoor,conversion,8,2025-08-01,2025-08-31,completed,EUR,"57,375","57,375",DISPLAY,DV360,Y,CPC,0.33,"34,772,727","347,727", 0.0100 ,"17,386,363", 0.5000 ," 420,163 "," 3,688 ", 0.0088 , 92 ,,,," 337,827 ", 5.5 
DE,Adidas,Digital Performance,adi_082025_010,Football Retargeting,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,EUR,"38,250","38,250",DISPLAY,Pinterest,Y,CPC,0.34,"22,500,000","225,000", 0.0100 ,"11,250,000", 0.5000 ," 267,324 "," 2,460 ", 0.0092 , 90 ,,,," 220,307 ", 5.5 
DE,Adidas,Digital Performance,adi_082025_014,Running/Outdoor Retargeting,Terrex Swift,Outdoor,conversion,8,2025-08-01,2025-08-31,completed,EUR,"38,250","38,250",DISPLAY,TikTok,Y,CPC,0.55,"10,431,818","104,318", 0.0100 ,,," 128,839 "," 7,545 ", 0.0586 , 90 ,,,," 677,223 ", 16.8 
DE,Adidas,Digital Performance,adi_082025_001,Always-On Search,General,General,conversion,8,2025-08-01,2025-08-31,completed,EUR,"1,059,232","1,071,000",SEM,Google,,CPC,0.53,"10,825,471","2,020,755", 0.1867 ,,," 3,075,392 "," 127,388 ", 0.0414 , 88 ,,,," 11,202,647 ", 10.8 
DE,Adidas,Digital Performance,adi_082025_010,Football Retargeting,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,EUR,"80,325","80,325",SOCIAL,Instagram,Y,CPC,0.6,"6,375,000","63,750", 0.0100 ,,," 78,514 "," 4,598 ", 0.0586 , 90 ,,,," 414,959 ", 4.9 
DE,Adidas,Digital Performance,adi_082025_014,Running/Outdoor Retargeting,Terrex Swift,Outdoor,conversion,8,2025-08-01,2025-08-31,completed,EUR,"80,325","80,325",SOCIAL,Instagram,Y,CPC,0.58,"6,594,827","65,948", 0.0100 ,,," 78,960 "," 4,576 ", 0.0579 , 91 ,,,," 417,997 ", 4.8 
DE,Adidas,Digital Performance,adi_082025_010,Football Retargeting_influencer,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,EUR,"57,375","57,375",Partnership,TikTok,,flat,,"24,340,909","1,217,045", 0.0500 ,,," 1,460,525 "," 437,612 ", 0.2996 , 96 ,,,," 42,103,946 ", 648.3 
DE,Adidas,Digital Performance,adi_082025_014,Running/Outdoor Retargeting,Terrex Swift,Outdoor,conversion,8,2025-08-01,2025-08-31,completed,EUR,"57,375","57,375",DISPLAY,YouTube,Y,CPC,0.85,"9,450,000","94,500", 0.0100 ,,," 115,202 "," 9,501 ", 0.0825 , 89 ,,,," 847,823 ", 14.1 
DE,Adidas,Retail Marketing,adi_082025_015,Summer End Sale,General,General,conversion,8,2025-08-01,2025-08-31,completed,EUR,"202,587","202,587",EMAIL,Salesforce,,CPC,0.86,"9,340,116","93,401", 0.0100 ,,," 84,061 "," 4,000 ", 0.0476 , 90 ,,,," 359,975 ", 1.7 
DE,Adidas,Retail Marketing,adi_082025_006,Back-to-Sport Retail Promo,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,EUR,"151,940","151,940",EMAIL,Salesforce,,CPC,0.74,"7,753,378","77,533", 0.0100 ,"3,876,689", 0.5000 ," 69,780 "," 2,941 ", 0.0421 , 94 ,,,," 276,285 ", 1.6 
DE,Adidas,Retail Marketing,adi_082025_006,Back-to-Sport Retail Promo,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,EUR,"227,911","227,911",PRODUCTION,In-store Materials,,CPC,0.75,"7,650,000","76,500", 0.0100 ,"3,825,000", 0.5000 ," 68,850 "," 2,941 ", 0.0427 , 90 ,,,," 265,252 ", 1.1 
DE,Adidas,Retail Marketing,adi_082025_015,Summer End Sale,General,General,conversion,8,2025-08-01,2025-08-31,completed,EUR,"303,881","303,881",PRODUCTION,Offline POP,,CPC,0.25,"81,038,800","810,388", 0.0100 ,,," 729,349 "," 55,882 ", 0.0766 , 92 ,,,," 5,166,347 ", 15.6 
DE,Adidas,Sports Marketing,adi_082025_009,Football Pre-season Activation,Predator Elite,Football,consideration,8,2025-08-01,2025-08-31,completed,EUR,"244,168","244,168",PRODUCTION,Event Production,,CPC,0.24,"79,975,000","799,750", 0.0100 ,,," 719,775 "," 55,882 ", 0.0776 , 93 ,,,," 5,223,496 ", 19.5 
DE,Adidas,Sports Marketing,adi_082025_012,Outdoor Final Activation,Terrex Swift,Outdoor,consideration,8,2025-08-01,2025-08-31,completed,EUR,"244,168","244,168",PRODUCTION,Community Activation,,FIXED,1,,,,,,,,,,,,," 1,500,000 ", 6.1 
DE,Adidas,Sports Marketing,adi_082025_003,Back-to-Sport Community Activation,General,General,consideration,8,2025-08-01,2025-08-31,completed,EUR,"244,168","219,751",PRODUCTION,Banners/Assets,,FIXED,1,,,,,,,,,,,,," 1,500,000 ", 6.8 
DE,Adidas,Brand Offline,adi_092025_003,Back-to-Sport Hero TVC,Predator 2025,Football,consideration,9,2025-09-05,2025-09-29,completed,EUR,"875,968","875,968",TV,RTL,,FIXED,1,"58,397,866",,,,,,,,,"11,679,573",450,5," 8,500,000 ", 9.7 
DE,Adidas,Brand Offline,adi_092025_003,Back-to-Sport Hero TVC,Predator 2025,Football,consideration,9,2025-09-05,2025-09-29,completed,EUR,"656,976","656,976",TV,ProSieben,,FIXED,1,"43,798,400",,,,,,,,,"8,759,680",350,5," 6,500,000 ", 9.9 
DE,Adidas,Brand Offline,adi_092025_003,Back-to-Sport Hero TVC,Predator 2025,Football,consideration,9,2025-09-05,2025-09-29,completed,EUR,"437,984","437,984",TV,SPORT1,,FIXED,1,"29,198,933",,,,,,,,,"5,839,786",250,5," 4,500,000 ", 10.3 
DE,Adidas,Brand Offline,adi_092025_003,Back-to-Sport Hero TVC,Predator 2025,Football,consideration,9,2025-09-05,2025-09-29,completed,EUR,"218,992","218,992",TV,Sat.1,,CPM,14,"15,642,285",,,,,,,,,"3,128,457",120,5," 2,500,000 ", 11.4 
DE,Adidas,CRM,adi_092025_005,CRM September Activation,General,General,conversion,9,2025-09-01,2025-09-30,completed,EUR,"429,008","429,008",EMAIL,Salesforce,,CPC,0.23,"18,652,521","1,865,252", 0.1000 ,,," 1,678,726 "," 40,000 ", 0.0238 , 97 ,,,," 3,861,105 ", 8.4 
DE,Adidas,Digital Brand,adi_092025_012,Running FW Social Video,Supernova FW,Running,awareness,9,2025-09-01,2025-09-30,completed,EUR,"86,400","86,400",AUDIO,Spotify,,CPC,0.3,"28,800,000","288,000", 0.0100 ,,," 230,400 "," 2,444 ", 0.0106 , 89 ,,,," 218,466 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_012,Running FW Social Video,Supernova FW,Running,awareness,9,2025-09-01,2025-09-30,completed,EUR,"302,400","302,400",SOCIAL,Instagram,,CPC,0.7,"43,200,000","432,000", 0.0100 ,"15,089,651", 0.3493 ," 345,600 "," 8,554 ", 0.0248 , 91 ,,,," 774,473 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_007,Football Peak Social Video,Predator 2025,Football,awareness,9,2025-09-01,2025-09-30,completed,EUR,"302,400","302,400",SOCIAL,Instagram,,CPC,0.71,"42,591,549","425,915", 0.0100 ,"15,555,784", 0.3652 ," 340,732 "," 8,554 ", 0.0251 , 89 ,,,," 765,335 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_002,Autumn Lifestyle Social,Samba OG,Originals,awareness,9,2025-09-01,2025-09-30,completed,EUR,"302,400","302,400",SOCIAL,Instagram,,CPC,0.72,"42,000,000","420,000", 0.0100 ,"14,893,976", 0.3546 ," 336,000 "," 8,554 ", 0.0255 , 89 ,,,," 758,766 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_012,Running FW Social Video,Supernova FW,Running,awareness,9,2025-09-01,2025-09-30,completed,EUR,"345,600","345,600",DISPLAY,YouTube,,CPC,0.45,"76,800,000","768,000", 0.0100 ,"26,885,048", 0.3501 ," 614,400 "," 9,776 ", 0.0159 , 92 ,,,," 895,518 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_007,Football Peak Social Video,Predator 2025,Football,awareness,9,2025-09-01,2025-09-30,completed,EUR,"345,600","345,600",DISPLAY,YouTube,,CPC,0.46,"75,130,434","751,304", 0.0100 ,"25,253,481", 0.3361 ," 601,043 "," 9,776 ", 0.0163 , 92 ,,,," 897,784 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_002,Autumn Lifestyle Social,Samba OG,Originals,awareness,9,2025-09-01,2025-09-30,completed,EUR,"345,600","345,600",DISPLAY,YouTube,,CPC,0.47,"73,531,914","735,319", 0.0100 ,"24,925,383", 0.3390 ," 588,255 "," 9,776 ", 0.0166 , 88 ,,,," 864,243 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_012,Running FW Social Video,Supernova FW,Running,awareness,9,2025-09-01,2025-09-30,completed,EUR,"129,600","129,600",DISPLAY,TikTok,,CPC,0.4,"32,400,000","324,000", 0.0100 ,"11,521,422", 0.3556 ," 291,600 "," 3,666 ", 0.0126 , 89 ,,,," 326,986 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_007,Football Peak Social Video,Predator 2025,Football,awareness,9,2025-09-01,2025-09-30,completed,EUR,"129,600","129,600",DISPLAY,TikTok,,CPC,0.41,"31,609,756","316,097", 0.0100 ,"11,261,620", 0.3563 ," 284,487 "," 3,666 ", 0.0129 , 88 ,,,," 321,413 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_002,Autumn Lifestyle Social,Samba OG,Originals,awareness,9,2025-09-01,2025-09-30,completed,EUR,"129,600","129,600",DISPLAY,TikTok,,CPC,0.41,"31,609,756","316,097", 0.0100 ,"10,977,144", 0.3473 ," 284,487 "," 3,666 ", 0.0129 , 90 ,,,," 328,832 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_007,Football Peak Social Video,Predator 2025,Football,awareness,9,2025-09-01,2025-09-30,completed,EUR,"86,400","86,400",DISPLAY,Snapchat,,CPC,0.33,"26,181,818","261,818", 0.0100 ,"8,770,341", 0.3350 ," 209,454 "," 2,444 ", 0.0117 , 94 ,,,," 228,882 ", 1.3 
DE,Adidas,Digital Brand,adi_092025_002,Autumn Lifestyle Social,Samba OG,Originals,awareness,9,2025-09-01,2025-09-30,completed,EUR,"86,400","86,400",DISPLAY,Pinterest,,CPC,0.34,"25,411,764","254,117", 0.0100 ,"9,059,708", 0.3565 ," 203,293 "," 2,444 ", 0.0120 , 90 ,,,," 218,780 ", 1.3 
DE,Adidas,Digital Performance,adi_092025_008,Football Retargeting,Predator 2025,Football,conversion,9,2025-09-01,2025-09-30,completed,EUR,"64,800","64,800",DISPLAY,DV360,Y,CPC,0.55,"11,781,818","117,818", 0.0100 ,,," 145,514 "," 10,991 ", 0.0755 , 94 ,,,," 1,030,466 ", 15.3 
DE,Adidas,Digital Performance,adi_092025_013,Running/Outdoor Retargeting,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,EUR,"64,800","64,800",DISPLAY,DV360,Y,CPC,0.54,"12,000,000","120,000", 0.0100 ,,," 140,797 "," 10,964 ", 0.0779 , 89 ,,,," 979,116 ", 15.2 
DE,Adidas,Digital Performance,adi_092025_008,Football Retargeting,Predator 2025,Football,conversion,9,2025-09-01,2025-09-30,completed,EUR,"38,880","38,880",DISPLAY,Pinterest,Y,CPC,0.59,"6,589,830","65,898", 0.0100 ,,," 78,619 "," 6,476 ", 0.0824 , 95 ,,,," 612,532 ", 15.0 
DE,Adidas,Digital Performance,adi_092025_013,Running/Outdoor Retargeting,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,EUR,"38,880","38,880",DISPLAY,TikTok,Y,CPC,0.58,"6,703,448","67,034", 0.0100 ,,," 82,414 "," 6,768 ", 0.0821 , 96 ,,,," 652,468 ", 15.7 
DE,Adidas,Digital Performance,adi_092025_001,Always-On Search,General,General,conversion,9,2025-09-01,2025-09-30,completed,EUR,"1,175,662","1,209,600",SEM,Google,,CPC,0.88,"27,490,909","1,374,545", 0.0500 ,,," 2,015,552 "," 79,522 ", 0.0395 , 95 ,,,," 7,521,913 ", 5.9 
DE,Adidas,Digital Performance,adi_092025_008,Football Retargeting,Predator 2025,Football,conversion,9,2025-09-01,2025-09-30,completed,EUR,"90,720","90,720",SOCIAL,Instagram,Y,CPC,0.85,"10,672,941","106,729", 0.0100 ,,," 121,760 "," 14,408 ", 0.1183 , 89 ,,,," 1,286,499 ", 14.3 
DE,Adidas,Digital Performance,adi_092025_013,Running/Outdoor Retargeting,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,EUR,"90,720","90,720",SOCIAL,Instagram,Y,CPC,0.86,"10,548,837","105,488", 0.0100 ,,," 129,341 "," 14,579 ", 0.1127 , 95 ,,,," 1,383,569 ", 14.5 
DE,Adidas,Digital Performance,adi_092025_008,Football Retargeting,Predator 2025,Football,conversion,9,2025-09-01,2025-09-30,completed,EUR,"64,800","64,800",DISPLAY,YouTube,Y,CPC,0.74,"8,756,756","87,567", 0.0100 ,"4,378,378", 0.5000 ," 104,341 "," 10,576 ", 0.1014 , 93 ,,,," 987,144 ", 14.7 
DE,Adidas,Digital Performance,adi_092025_013,Running/Outdoor Retargeting,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,EUR,"64,800","64,800",DISPLAY,YouTube,Y,CPC,0.75,"8,640,000","86,400", 0.0100 ,"4,320,000", 0.5000 ," 106,344 "," 11,442 ", 0.1076 , 91 ,,,," 1,040,376 ", 15.9 
DE,Adidas,Retail Marketing,adi_092025_004,Back-to-Sport Retail Sale,General,General,conversion,9,2025-09-01,2025-09-30,completed,EUR,"228,804","228,804",EMAIL,Salesforce,,CPC,0.25,"91,521,600","915,216", 0.0100 ,,," 823,694 "," 77,777 ", 0.0944 , 94 ,,,," 7,313,162 ", 30.6 
DE,Adidas,Retail Marketing,adi_092025_011,Running FW Retail Promo,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,EUR,"171,603","171,603",EMAIL,Salesforce,,CPC,0.24,"71,501,250","715,012", 0.0100 ,,," 643,510 "," 55,555 ", 0.0863 , 88 ,,,," 4,876,708 ", 29.1 
