market,company,team,campaign_id,campaign_name,hero_product,product_line,objective,month,start_date,end_date,status, budget_EUR , actual_spend_EUR ,channel,media_platform,Retargeting,billing_type, billing_unit_cost , impressions , clicks , ctr , views , vtr , sessions , conversions , conversion_rate , AOV , reach ,grp, frequency , dooh_impressions , revenue , roas 
DE,Adidas,Digital Performance,adi_072025_001,Always-On Search,Multi_Products,Multi_Products,conversion,7,2025-07-01,2025-07-31,completed,"1,154,374","1,134,000",SEM,Google,Y,CPC,0.88,"25,772,727","1,288,636",5, - , - ,"1,159,772","170,731",14.72,82, - ,0, - , - ,"14,000,000",12.35
DE,Adidas,Digital Performance,adi_072025_003,Football Boots Retargeting,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,"85,050","85,050",SOCIAL,Instagram,Y,CPC,0.85,"10,005,882","100,058",1, - , - ,"90,053","7,902",8.77,82, - ,0, - , - ,"648,000",7.62
DE,Adidas,Digital Performance,adi_072025_008,Running/Cycling Retargeting,Supernova 3,Running,conversion,7,2025-07-01,2025-07-31,completed,"85,050","85,050",SOCIAL,Instagram,Y,CPC,0.86,"9,889,534","98,895",1, - , - ,"89,005","7,902",8.88,82, - ,0, - , - ,"648,000",7.62
DE,Adidas,Digital Performance,adi_072025_003,Football Boots Retargeting,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,"60,750","60,750",VIDEO,YouTube,Y,CPC,0.75,"8,100,000","81,000",1,"4,050,000",50,"72,900","5,644",7.74,82, - ,0, - , - ,"462,857",7.62
DE,Adidas,Digital Performance,adi_072025_008,Running/Cycling Retargeting,Supernova 3,Running,conversion,7,2025-07-01,2025-07-31,completed,"60,750","60,750",VIDEO,YouTube,Y,CPC,0.74,"8,209,459","82,094",1,"4,104,729",50,"73,885","5,644",7.64,82, - ,0, - , - ,"462,857",7.62
DE,Adidas,Retail Marketing,adi_072025_011,Summer Retail Sale,Multi_Products,Multi_Products,conversion,7,2025-07-01,2025-07-31,completed,"214,504","214,504",EMAIL,Salesforce,Y,CPC,0.25,"85,801,600","858,016",1, - , - ,"772,214","35,230",4.56,82, - ,0, - , - ,"2,888,912",13.47
DE,Adidas,Retail Marketing,adi_072025_005,Football Pre-season Retail Promo,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,"160,878","160,878",EMAIL,Salesforce,Y,CPC,0.24,"67,032,500","670,325",1, - , - ,"603,292","26,422",4.38,82, - ,0, - , - ,"2,166,688",13.47
DE,Adidas,Retail Marketing,adi_072025_005,Football Pre-season Retail Promo,Predator 2025,Football,conversion,7,2025-07-01,2025-07-31,completed,"241,317","241,317",PRODUCTION,In-store Materials,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,500,000",6.22
DE,Adidas,Retail Marketing,adi_072025_011,Summer Retail Sale,Multi_Products,Multi_Products,conversion,7,2025-07-01,2025-07-31,completed,"321,756","321,756",TRADE,Offline POP,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"2,000,000",6.22
DE,Adidas,Sports Marketing,adi_072025_004,Football Pre-season Activation,Predator 2025,Football,consideration,7,2025-07-01,2025-07-31,completed,"186,017","186,017",PRODUCTION,Event Production,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,300,000",6.99
DE,Adidas,Sports Marketing,adi_072025_007,Golf/Cycling Activation,The Road Cycling Shoe,Outdoor,consideration,7,2025-07-01,2025-07-31,completed,"186,017","167,415",PRODUCTION,Community Activation,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,300,000",6.99
DE,Adidas,Sports Marketing,adi_072025_012,Summer Sports Community Activation,Multi_Products,Multi_Products,consideration,7,2025-07-01,2025-07-31,completed,"186,017","186,017",PRODUCTION,Banners/Assets,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,300,000",6.99
DE,Adidas,Brand Offline,adi_082025_013,Outdoor Last Push DOOH,Terrex Trailmaker,Outdoor,consideration,8,2025-08-05,2025-08-29,completed,"646,331","646,331",DOOH,JCDecaux,,CPM,10,"64,633,100", - , - , - , - , - , - , - , - ,"12,926,620",0,5,"64,633,100","3,125,000",4.83
DE,Adidas,Brand Offline,adi_082025_005,Back-to-Sport OOH,Predator Elite,Brand,consideration,8,2025-08-05,2025-08-29,completed,"646,331","646,331",OOH,Stroeer,,CPM,8,"80,791,375", - , - , - , - , - , - , - , - ,"16,158,275",0,5, - ,"3,125,000",4.83
DE,Adidas,Brand Offline,adi_082025_002,Back-to-Sport Brand Spot,Samba OG,Brand,consideration,8,2025-08-05,2025-08-29,completed,"646,331","646,331",VIDEO,RTL,,CPM,25,"25,853,240", - , - , - , - , - , - , - , - ,"5,170,648",400,5, - ,"3,125,000",4.83
DE,Adidas,CRM,adi_082025_008,CRM August Activation,Multi_Products,Multi_Products,conversion,8,2025-08-01,2025-08-31,completed,"379,851","379,851",EMAIL,Salesforce,Y,CPM,25,"25,853,240", - , - , - , - , - , - , - , - ,"5,170,648",400,5, - ,"3,125,000",4.83
DE,Adidas,Digital Brand,adi_082025_007,Back-to-Sport Running Video,Supernova Rise,Running,awareness,8,2025-08-01,2025-08-31,completed,"76,500","76,500",AUDIO,Spotify,,CPC,0.23,"16,124,000","1,612,400",10, - , - ,"1,451,160","11,764",0.81,85, - ,0, - , - ,"1,000,000",2.7
DE,Adidas,Digital Brand,adi_082025_011,Football Season Social Video,Predator Elite,Football,awareness,8,2025-08-01,2025-08-31,completed,"267,750","267,750",SOCIAL,Instagram,,CPC,0.3,"25,433,333","254,333",1, - , - ,"203,466","11,764",4.62,85, - ,0, - , - ,"1,000,000",13.11
DE,Adidas,Digital Brand,adi_082025_007,Back-to-Sport Running Video,Supernova Rise,Running,awareness,8,2025-08-01,2025-08-31,completed,"267,750","267,750",SOCIAL,Instagram,,CPC,0.7,"10,900,000","109,000",1,"5,450,000",50,"87,200","11,764",13.5,85, - ,0, - , - ,"1,000,000",13.11
DE,Adidas,Digital Brand,adi_082025_016,Summer Lifestyle Social,Samba OG,Brand,awareness,8,2025-08-01,2025-08-31,completed,"267,750","267,750",SOCIAL,Instagram,,CPC,0.7,"10,900,000","109,000",1,"5,450,000",50,"87,200","11,764",13.5,85, - ,0, - , - ,"1,000,000",13.11
DE,Adidas,Digital Brand,adi_082025_011,Football Season Social Video,Predator Elite,Football,awareness,8,2025-08-01,2025-08-31,completed,"306,000","306,000",VIDEO,YouTube,,CPC,0.72,"37,187,500","371,875",1,"18,593,750",50,"297,500","3,676",1.23,85, - ,0, - , - ,"312,500",1.17
DE,Adidas,Digital Brand,adi_082025_007,Back-to-Sport Running Video,Supernova Rise,Running,awareness,8,2025-08-01,2025-08-31,completed,"306,000","306,000",VIDEO,YouTube,,CPC,0.7,"38,250,000","382,500",1,"19,125,000",50,"306,000","3,676",1.2,85, - ,0, - , - ,"312,500",1.17
DE,Adidas,Digital Brand,adi_082025_016,Summer Lifestyle Social,Samba OG,Brand,awareness,8,2025-08-01,2025-08-31,completed,"306,000","306,000",VIDEO,YouTube,,CPC,0.45,"68,000,000","680,000",1,"34,000,000",50,"544,000","4,285",0.79,85, - ,0, - , - ,"357,142",1.17
DE,Adidas,Digital Brand,adi_082025_011,Football Season Social Video,Predator Elite,Football,awareness,8,2025-08-01,2025-08-31,completed,"114,750","114,750",VIDEO,TikTok,,CPC,0.47,"65,106,382","651,063",1,"32,553,191",50,"520,851","4,285",0.82,85, - ,0, - , - ,"357,142",1.17
DE,Adidas,Digital Brand,adi_082025_007,Back-to-Sport Running Video,Supernova Rise,Running,awareness,8,2025-08-01,2025-08-31,completed,"114,750","114,750",VIDEO,TikTok,,CPC,0.45,"68,000,000","680,000",1,"34,000,000",50,"544,000","4,285",0.79,85, - ,0, - , - ,"357,142",1.17
DE,Adidas,Digital Brand,adi_082025_016,Summer Lifestyle Social,Samba OG,Brand,awareness,8,2025-08-01,2025-08-31,completed,"114,750","114,750",VIDEO,TikTok,,CPC,0.47,"65,106,382","651,063",1,"32,553,191",50,"520,851","4,285",0.82,85, - ,0, - , - ,"357,142",1.17
DE,Adidas,Digital Brand,adi_082025_011,Football Season Social Video,Predator Elite,Football,awareness,8,2025-08-01,2025-08-31,completed,"76,500","76,500",VIDEO,Snapchat,,CPC,0.4,"28,687,500","286,875",1,"14,343,750",50,"258,187","1,593",0.61,85, - ,0, - , - ,"136,363",1.19
DE,Adidas,Digital Brand,adi_082025_016,Summer Lifestyle Social,Samba OG,Brand,awareness,8,2025-08-01,2025-08-31,completed,"76,500","76,500",VIDEO,Pinterest Video,,CPC,0.4,"28,687,500","286,875",1,"14,343,750",50,"258,187","1,593",0.61,85, - ,0, - , - ,"136,363",1.19
DE,Adidas,Digital Performance,adi_082025_010,Football Retargeting,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,"57,375","57,375",DISPLAY,Programmatic,Y,CPC,0.41,"27,987,804","279,878",1,"13,993,902",50,"251,900","1,593",0.64,85, - ,0, - , - ,"136,363",1.19
DE,Adidas,Digital Performance,adi_082025_014,Running/Outdoor Retargeting,Terrex Swift,Outdoor,conversion,8,2025-08-01,2025-08-31,completed,"57,375","57,375",DISPLAY,Programmatic,Y,CPC,0.33,"34,772,727","347,727",1,"17,386,363",50,"278,181","1,593",0.57,85, - ,0, - , - ,"136,363",1.19
DE,Adidas,Digital Performance,adi_082025_010,Football Retargeting,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,"38,250","38,250",DISPLAY,Pinterest,Y,CPC,0.34,"22,500,000","225,000",1,"11,250,000",50,"180,000","1,062",0.59,85, - ,0, - , - ,"90,909",1.19
DE,Adidas,Digital Performance,adi_082025_014,Running/Outdoor Retargeting,Terrex Swift,Outdoor,conversion,8,2025-08-01,2025-08-31,completed,"38,250","38,250",DISPLAY,TikTok,Y,CPC,0.55,"10,431,818","104,318",1, - , - ,"93,886","2,941",3.13,85, - ,0, - , - ,"250,000",4.36
DE,Adidas,Digital Performance,adi_082025_001,Always-On Search,Multi_Products,Multi_Products,conversion,8,2025-08-01,2025-08-31,completed,"1,059,232","1,071,000",SEM,Google,Y,CPC,0.53,"10,825,471","108,254",1, - , - ,"97,429","2,941",3.02,85, - ,0, - , - ,"250,000",4.36
DE,Adidas,Digital Performance,adi_082025_010,Football Retargeting,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,"80,325","80,325",SOCIAL,Instagram,Y,CPC,0.6,"6,375,000","63,750",1, - , - ,"57,375","1,960",3.41,85, - ,0, - , - ,"166,666",4.36
DE,Adidas,Digital Performance,adi_082025_014,Running/Outdoor Retargeting,Terrex Swift,Outdoor,conversion,8,2025-08-01,2025-08-31,completed,"80,325","80,325",SOCIAL,Instagram,Y,CPC,0.58,"6,594,827","65,948",1, - , - ,"59,353","1,960",3.3,85, - ,0, - , - ,"166,666",4.36
DE,Adidas,Digital Performance,adi_082025_010,Football Retargeting,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,"57,375","57,375",VIDEO,YouTube,Y,CPC,0.88,"24,340,909","1,217,045",5, - , - ,"1,095,340","188,235",17.18,85, - ,0, - , - ,"16,000,000",14.93
DE,Adidas,Digital Performance,adi_082025_014,Running/Outdoor Retargeting,Terrex Swift,Outdoor,conversion,8,2025-08-01,2025-08-31,completed,"57,375","57,375",VIDEO,YouTube,Y,CPC,0.85,"9,450,000","94,500",1, - , - ,"85,050","4,000",4.7,85, - ,0, - , - ,"340,000",4.23
DE,Adidas,Retail Marketing,adi_082025_015,Summer End Sale,Multi_Products,Multi_Products,conversion,8,2025-08-01,2025-08-31,completed,"202,587","202,587",EMAIL,Salesforce,Y,CPC,0.86,"9,340,116","93,401",1, - , - ,"84,061","4,000",4.76,85, - ,0, - , - ,"340,000",4.23
DE,Adidas,Retail Marketing,adi_082025_006,Back-to-Sport Retail Promo,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,"151,940","151,940",EMAIL,Salesforce,Y,CPC,0.74,"7,753,378","77,533",1,"3,876,689",50,"69,780","2,941",4.21,85, - ,0, - , - ,"250,000",4.36
DE,Adidas,Retail Marketing,adi_082025_006,Back-to-Sport Retail Promo,Predator Elite,Football,conversion,8,2025-08-01,2025-08-31,completed,"227,911","227,911",PRODUCTION,In-store Materials,,CPC,0.75,"7,650,000","76,500",1,"3,825,000",50,"68,850","2,941",4.27,85, - ,0, - , - ,"250,000",4.36
DE,Adidas,Retail Marketing,adi_082025_015,Summer End Sale,Multi_Products,Multi_Products,conversion,8,2025-08-01,2025-08-31,completed,"303,881","303,881",TRADE,Offline POP,,CPC,0.25,"81,038,800","810,388",1, - , - ,"729,349","55,882",7.66,85, - ,0, - , - ,"4,750,000",23.44
DE,Adidas,Sports Marketing,adi_082025_009,Football Pre-season Activation,Predator Elite,Football,consideration,8,2025-08-01,2025-08-31,completed,"244,168","244,168",PRODUCTION,Event Production,,CPC,0.24,"79,975,000","799,750",1, - , - ,"719,775","55,882",7.76,85, - ,0, - , - ,"4,750,000",24.75
DE,Adidas,Sports Marketing,adi_082025_012,Outdoor Final Activation,Terrex Swift,Outdoor,consideration,8,2025-08-01,2025-08-31,completed,"244,168","244,168",PRODUCTION,Community Activation,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,500,000",6.58
DE,Adidas,Sports Marketing,adi_082025_003,Back-to-Sport Community Activation,Multi_Products,Multi_Products,consideration,8,2025-08-01,2025-08-31,completed,"244,168","219,751",PRODUCTION,Banners/Assets,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,500,000",4.93
DE,Adidas,Brand Offline,adi_092025_003,Back-to-Sport Hero TVC,Predator 2025,Brand,consideration,9,2025-09-05,2025-09-29,completed,"875,968","875,968",TVC,RTL,,FIXED,1,"58,397,866", - , - , - , - , - , - , - , - ,"11,679,573",450,5, - ,"8,500,000",9.7
DE,Adidas,Brand Offline,adi_092025_003,Back-to-Sport Hero TVC,Predator 2025,Brand,consideration,9,2025-09-05,2025-09-29,completed,"656,976","656,976",TVC,ProSieben,,FIXED,1,"43,798,400", - , - , - , - , - , - , - , - ,"8,759,680",350,5, - ,"6,500,000",9.89
DE,Adidas,Brand Offline,adi_092025_003,Back-to-Sport Hero TVC,Predator 2025,Brand,consideration,9,2025-09-05,2025-09-29,completed,"437,984","437,984",TVC,SPORT1,,FIXED,1,"29,198,933", - , - , - , - , - , - , - , - ,"5,839,786",250,5, - ,"4,500,000",10.27
DE,Adidas,Brand Offline,adi_092025_003,Back-to-Sport Hero TVC,Predator 2025,Brand,consideration,9,2025-09-05,2025-09-29,completed,"218,992","218,992",TVC,Sat.1,,CPM,14,"15,642,285", - , - , - , - , - , - , - , - ,"3,128,457",120,5, - ,"2,500,000",11.42
DE,Adidas,CRM,adi_092025_005,CRM September Activation,Multi_Products,Multi_Products,conversion,9,2025-09-01,2025-09-30,completed,"429,008","429,008",EMAIL,Salesforce,Y,CPC,0.23,"18,652,521","1,865,252",10, - , - ,"1,678,726","40,000",2.38,90, - ,0, - , - ,"3,600,000",8.39
DE,Adidas,Digital Brand,adi_092025_012,Running FW Social Video,Supernova FW,Running,awareness,9,2025-09-01,2025-09-30,completed,"86,400","86,400",AUDIO,Spotify,,CPC,0.3,"28,800,000","288,000",1, - , - ,"230,400","1,222",0.53,90, - ,0, - , - ,"110,000",1.27
DE,Adidas,Digital Brand,adi_092025_012,Running FW Social Video,Supernova FW,Running,awareness,9,2025-09-01,2025-09-30,completed,"302,400","302,400",SOCIAL,Instagram,,CPC,0.7,"43,200,000","432,000",1,"21,600,000",50,"345,600","4,277",1.24,90, - ,0, - , - ,"385,000",1.27
DE,Adidas,Digital Brand,adi_092025_007,Football Peak Social Video,Predator 2025,Football,awareness,9,2025-09-01,2025-09-30,completed,"302,400","302,400",SOCIAL,Instagram,,CPC,0.71,"42,591,549","425,915",1,"21,295,774",50,"340,732","4,277",1.26,90, - ,0, - , - ,"385,000",1.27
DE,Adidas,Digital Brand,adi_092025_002,Autumn Lifestyle Social,Samba OG,Brand,awareness,9,2025-09-01,2025-09-30,completed,"302,400","302,400",SOCIAL,Instagram,,CPC,0.72,"42,000,000","420,000",1,"21,000,000",50,"336,000","4,277",1.27,90, - ,0, - , - ,"385,000",1.27
DE,Adidas,Digital Brand,adi_092025_012,Running FW Social Video,Supernova FW,Running,awareness,9,2025-09-01,2025-09-30,completed,"345,600","345,600",VIDEO,YouTube,,CPC,0.45,"76,800,000","768,000",1,"38,400,000",50,"614,400","4,888",0.8,90, - ,0, - , - ,"440,000",1.27
DE,Adidas,Digital Brand,adi_092025_007,Football Peak Social Video,Predator 2025,Football,awareness,9,2025-09-01,2025-09-30,completed,"345,600","345,600",VIDEO,YouTube,,CPC,0.46,"75,130,434","751,304",1,"37,565,217",50,"601,043","4,888",0.81,90, - ,0, - , - ,"440,000",1.27
DE,Adidas,Digital Brand,adi_092025_002,Autumn Lifestyle Social,Samba OG,Brand,awareness,9,2025-09-01,2025-09-30,completed,"345,600","345,600",VIDEO,YouTube,,CPC,0.47,"73,531,914","735,319",1,"36,765,957",50,"588,255","4,888",0.83,90, - ,0, - , - ,"440,000",1.27
DE,Adidas,Digital Brand,adi_092025_012,Running FW Social Video,Supernova FW,Running,awareness,9,2025-09-01,2025-09-30,completed,"129,600","129,600",VIDEO,TikTok,,CPC,0.4,"32,400,000","324,000",1,"16,200,000",50,"291,600","1,833",0.63,90, - ,0, - , - ,"165,000",1.27
DE,Adidas,Digital Brand,adi_092025_007,Football Peak Social Video,Predator 2025,Football,awareness,9,2025-09-01,2025-09-30,completed,"129,600","129,600",VIDEO,TikTok,,CPC,0.41,"31,609,756","316,097",1,"15,804,878",50,"284,487","1,833",0.64,90, - ,0, - , - ,"165,000",1.27
DE,Adidas,Digital Brand,adi_092025_002,Autumn Lifestyle Social,Samba OG,Brand,awareness,9,2025-09-01,2025-09-30,completed,"129,600","129,600",VIDEO,TikTok,,CPC,0.41,"31,609,756","316,097",1,"15,804,878",50,"284,487","1,833",0.64,90, - ,0, - , - ,"165,000",1.27
DE,Adidas,Digital Brand,adi_092025_007,Football Peak Social Video,Predator 2025,Football,awareness,9,2025-09-01,2025-09-30,completed,"86,400","86,400",VIDEO,Snapchat,,CPC,0.33,"26,181,818","261,818",1,"13,090,909",50,"209,454","1,222",0.58,90, - ,0, - , - ,"110,000",1.27
DE,Adidas,Digital Brand,adi_092025_002,Autumn Lifestyle Social,Samba OG,Brand,awareness,9,2025-09-01,2025-09-30,completed,"86,400","86,400",VIDEO,Pinterest Video,,CPC,0.34,"25,411,764","254,117",1,"12,705,882",50,"203,293","1,222",0.6,90, - ,0, - , - ,"110,000",1.27
DE,Adidas,Digital Performance,adi_092025_008,Football Retargeting,Predator 2025,Football,conversion,9,2025-09-01,2025-09-30,completed,"64,800","64,800",DISPLAY,Programmatic,Y,CPC,0.55,"11,781,818","117,818",1, - , - ,"106,036","4,444",4.19,90, - ,0, - , - ,"400,000",6.17
DE,Adidas,Digital Performance,adi_092025_013,Running/Outdoor Retargeting,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,"64,800","64,800",DISPLAY,Programmatic,Y,CPC,0.54,"12,000,000","120,000",1, - , - ,"108,000","4,444",4.12,90, - ,0, - , - ,"400,000",6.17
DE,Adidas,Digital Performance,adi_092025_008,Football Retargeting,Predator 2025,Football,conversion,9,2025-09-01,2025-09-30,completed,"38,880","38,880",DISPLAY,Pinterest,Y,CPC,0.59,"6,589,830","65,898",1, - , - ,"59,308","2,666",4.5,90, - ,0, - , - ,"240,000",6.17
DE,Adidas,Digital Performance,adi_092025_013,Running/Outdoor Retargeting,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,"38,880","38,880",DISPLAY,TikTok,Y,CPC,0.58,"6,703,448","67,034",1, - , - ,"60,330","2,666",4.42,90, - ,0, - , - ,"240,000",6.17
DE,Adidas,Digital Performance,adi_092025_001,Always-On Search,Multi_Products,Multi_Products,conversion,9,2025-09-01,2025-09-30,completed,"1,175,662","1,209,600",SEM,Google,Y,CPC,0.88,"27,490,909","1,374,545",5, - , - ,"1,237,090","166,666",13.47,90, - ,0, - , - ,"15,000,000",12.4
DE,Adidas,Digital Performance,adi_092025_008,Football Retargeting,Predator 2025,Football,conversion,9,2025-09-01,2025-09-30,completed,"90,720","90,720",SOCIAL,Instagram,Y,CPC,0.85,"10,672,941","106,729",1, - , - ,"96,056","6,222",6.48,90, - ,0, - , - ,"560,000",6.17
DE,Adidas,Digital Performance,adi_092025_013,Running/Outdoor Retargeting,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,"90,720","90,720",SOCIAL,Instagram,Y,CPC,0.86,"10,548,837","105,488",1, - , - ,"94,939","6,222",6.55,90, - ,0, - , - ,"560,000",6.17
DE,Adidas,Digital Performance,adi_092025_008,Football Retargeting,Predator 2025,Football,conversion,9,2025-09-01,2025-09-30,completed,"64,800","64,800",VIDEO,YouTube,Y,CPC,0.74,"8,756,756","87,567",1,"4,378,378",50,"78,810","4,444",5.64,90, - ,0, - , - ,"400,000",6.17
DE,Adidas,Digital Performance,adi_092025_013,Running/Outdoor Retargeting,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,"64,800","64,800",VIDEO,YouTube,Y,CPC,0.75,"8,640,000","86,400",1,"4,320,000",50,"77,760","4,444",5.71,90, - ,0, - , - ,"400,000",6.17
DE,Adidas,Retail Marketing,adi_092025_004,Back-to-Sport Retail Sale,Multi_Products,Multi_Products,conversion,9,2025-09-01,2025-09-30,completed,"228,804","228,804",EMAIL,Salesforce,Y,CPC,0.25,"91,521,600","915,216",1, - , - ,"823,694","77,777",9.44,90, - ,0, - , - ,"7,000,000",30.59
DE,Adidas,Retail Marketing,adi_092025_011,Running FW Retail Promo,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,"171,603","171,603",EMAIL,Salesforce,Y,CPC,0.24,"71,501,250","715,012",1, - , - ,"643,510","55,555",8.63,90, - ,0, - , - ,"5,000,000",29.14
DE,Adidas,Retail Marketing,adi_092025_011,Running FW Retail Promo,Supernova FW,Running,conversion,9,2025-09-01,2025-09-30,completed,"257,405","257,405",PRODUCTION,In-store Materials,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,000,000",3.88
DE,Adidas,Retail Marketing,adi_092025_004,Back-to-Sport Retail Sale,Multi_Products,Multi_Products,conversion,9,2025-09-01,2025-09-30,completed,"343,207","343,207",TRADE,Offline POP,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,500,000",4.37
DE,Adidas,Sports Marketing,adi_092025_006,Football Community Activation,Predator 2025,Football,consideration,9,2025-09-01,2025-09-30,completed,"275,452","275,452",PRODUCTION,Event Production,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"200,000",0.73
DE,Adidas,Sports Marketing,adi_092025_010,Running FW Community Run,Supernova FW,Running,consideration,9,2025-09-01,2025-09-30,completed,"275,452","275,452",PRODUCTION,Community Activation,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"200,000",0.73
DE,Adidas,Sports Marketing,adi_092025_009,Outdoor Autumn Activation,Terrex Trailmaker,Outdoor,consideration,9,2025-09-01,2025-09-30,completed,"275,452","275,452",PRODUCTION,Banners/Assets,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"200,000",0.73
DE,Adidas,Brand Offline,adi_102025_005,FW Originals Hero TVC,Samba OG FW,Brand,consideration,10,2025-10-05,2025-10-29,completed,"1,431,675","1,431,675",TVC,RTL,,CPM,15,"95,445,000", - , - , - , - , - , - , - , - ,"19,089,000",650,5, - ,"9,000,000",6.29
DE,Adidas,Brand Offline,adi_102025_005,FW Originals Hero TVC,Samba OG FW,Brand,consideration,10,2025-10-05,2025-10-29,completed,"1,022,625","1,022,625",TVC,ProSieben,,CPM,15,"68,175,000", - , - , - , - , - , - , - , - ,"13,635,000",500,5, - ,"6,500,000",6.36
DE,Adidas,Brand Offline,adi_102025_005,FW Originals Hero TVC,Samba OG FW,Brand,consideration,10,2025-10-05,2025-10-29,completed,"613,575","613,575",TVC,Sat.1,,CPM,14,"43,826,785", - , - , - , - , - , - , - , - ,"8,765,357",300,5, - ,"4,000,000",6.52
DE,Adidas,Brand Offline,adi_102025_005,FW Originals Hero TVC,Samba OG FW,Brand,consideration,10,2025-10-05,2025-10-29,completed,"613,575","613,575",TVC,SPORT1,,CPM,16,"38,348,437", - , - , - , - , - , - , - , - ,"7,669,687",250,5, - ,"4,000,000",6.52
DE,Adidas,Brand Offline,adi_102025_005,FW Originals Hero TVC,Samba OG FW,Brand,consideration,10,2025-10-05,2025-10-29,completed,"409,050","409,050",TVC,RTL2,,CPM,13,"31,465,384", - , - , - , - , - , - , - , - ,"6,293,076",150,5, - ,"2,500,000",6.11
DE,Adidas,CRM,adi_102025_004,CRM October Activation,Multi_Products,Multi_Products,conversion,10,2025-10-01,2025-10-31,completed,"272,700","272,700",EMAIL,Salesforce,Y,CPC,0.23,"11,856,521","1,185,652",10, - , - ,"1,067,086","43,478",4.07,92, - ,0, - , - ,"4,000,000",14.67
DE,Adidas,Digital Brand,adi_102025_003,Basketball Season Social Video,Harden Vol.9,Basketball,awareness,10,2025-10-01,2025-10-31,completed,"57,570","57,570",AUDIO,Spotify,,CPC,0.3,"19,190,000","191,900",1, - , - ,"153,520","1,086",0.71,92, - ,0, - , - ,"100,000",1.74
DE,Adidas,Digital Brand,adi_102025_007,FW Originals Social Video,Samba OG FW,Originals,awareness,10,2025-10-01,2025-10-31,completed,"201,495","201,495",SOCIAL,Instagram,,CPC,0.7,"28,785,000","287,850",1,"14,392,500",50,"230,280","3,804",1.65,92, - ,0, - , - ,"350,000",1.74
DE,Adidas,Digital Brand,adi_102025_010,Outdoor Autumn Social Video,Terrex Trailmaker,Outdoor,awareness,10,2025-10-01,2025-10-31,completed,"201,495","201,495",SOCIAL,Instagram,,CPC,0.72,"27,985,416","279,854",1,"13,992,708",50,"223,883","3,804",1.7,92, - ,0, - , - ,"350,000",1.74
DE,Adidas,Digital Brand,adi_102025_003,Basketball Season Social Video,Harden Vol.9,Basketball,awareness,10,2025-10-01,2025-10-31,completed,"201,495","201,495",SOCIAL,Instagram,,CPC,0.71,"28,379,577","283,795",1,"14,189,788",50,"227,036","3,804",1.68,92, - ,0, - , - ,"350,000",1.74
DE,Adidas,Digital Brand,adi_102025_007,FW Originals Social Video,Samba OG FW,Originals,awareness,10,2025-10-01,2025-10-31,completed,"230,280","230,280",VIDEO,YouTube,,CPC,0.45,"51,173,333","511,733",1,"25,586,666",50,"409,386","4,347",1.06,92, - ,0, - , - ,"400,000",1.74
DE,Adidas,Digital Brand,adi_102025_010,Outdoor Autumn Social Video,Terrex Trailmaker,Outdoor,awareness,10,2025-10-01,2025-10-31,completed,"230,280","230,280",VIDEO,YouTube,,CPC,0.47,"48,995,744","489,957",1,"24,497,872",50,"391,965","4,347",1.11,92, - ,0, - , - ,"400,000",1.74
DE,Adidas,Digital Brand,adi_102025_003,Basketball Season Social Video,Harden Vol.9,Basketball,awareness,10,2025-10-01,2025-10-31,completed,"230,280","230,280",VIDEO,YouTube,,CPC,0.46,"50,060,869","500,608",1,"25,030,434",50,"400,486","4,347",1.09,92, - ,0, - , - ,"400,000",1.74
DE,Adidas,Digital Brand,adi_102025_007,FW Originals Social Video,Samba OG FW,Originals,awareness,10,2025-10-01,2025-10-31,completed,"86,355","86,355",VIDEO,TikTok,,CPC,0.4,"21,588,750","215,887",1,"10,794,375",50,"194,298","1,630",0.84,92, - ,0, - , - ,"150,000",1.74
