employee_id,skill_id,proficiency_level,years_of_experience
EMP0168,SKILL003,Expert,4.7
EMP0168,SKILL001,Intermediate,2.5
EMP0168,SKILL026,Intermediate,2.1
EMP0168,SKILL008,Intermediate,0.8
EMP0169,SKILL003,Intermediate,2.3
EMP0169,SKILL004,Beginner,0.6
EMP0169,SKILL032,Beginner,0.7
EMP0169,SKILL014,Advanced,3.4
EMP0169,SKILL026,Advanced,3.1
EMP0169,SKILL025,Advanced,3.4
EMP0170,SKILL043,Advanced,4.5
EMP0170,SKILL009,Expert,6.2
EMP0170,SKILL007,Advanced,6.4
EMP0170,SKILL026,Intermediate,2.5
EMP0170,SKILL001,Intermediate,5.4
EMP0170,SKILL006,Intermediate,3.9
EMP0170,SKILL050,Expert,5.9
EMP0171,SKILL025,Advanced,7.6
EMP0171,SKILL004,Advanced,4.4
EMP0171,SKILL043,Advanced,4.1
EMP0171,SKILL007,Beginner,1.4
EMP0171,SKILL008,Beginner,0.8
EMP0171,SKILL011,Expert,7.2
EMP0171,SKILL003,Intermediate,1.7
EMP0171,SKILL001,Expert,4.9
EMP0171,SKILL021,Intermediate,1.0
EMP0172,SKILL001,Advanced,1.8
EMP0172,SKILL010,Intermediate,2.0
EMP0172,SKILL002,Advanced,2.7
EMP0172,SKILL043,Intermediate,0.5
EMP0172,SKILL021,Intermediate,4.0
EMP0172,SKILL011,Intermediate,2.5
EMP0172,SKILL026,Beginner,1.0
EMP0173,SKILL033,Advanced,1.0
EMP0173,SKILL032,Advanced,3.0
EMP0173,SKILL031,Expert,6.6
EMP0173,SKILL023,Advanced,4.9
EMP0173,SKILL020,Intermediate,2.3
EMP0173,SKILL027,Advanced,6.2
EMP0174,SKILL032,Beginner,0.8
EMP0174,SKILL045,Intermediate,1.0
EMP0174,SKILL035,Intermediate,1.4
EMP0174,SKILL033,Advanced,3.2
EMP0174,SKILL027,Intermediate,2.5
EMP0174,SKILL029,Advanced,3.1
EMP0174,SKILL034,Advanced,3.2
EMP0174,SKILL023,Advanced,1.0
EMP0175,SKILL024,Intermediate,2.8
EMP0175,SKILL035,Expert,6.5
EMP0175,SKILL020,Advanced,8.5
EMP0175,SKILL034,Beginner,2.3
EMP0175,SKILL050,Advanced,1.8
EMP0175,SKILL033,Advanced,5.2
EMP0175,SKILL045,Intermediate,1.6
EMP0175,SKILL031,Intermediate,2.9
EMP0176,SKILL038,Expert,5.5
EMP0176,SKILL027,Expert,9.1
EMP0176,SKILL032,Advanced,6.5
EMP0176,SKILL039,Advanced,9.4
EMP0176,SKILL028,Expert,6.9
EMP0176,SKILL018,Expert,6.8
EMP0176,SKILL045,Expert,7.4
EMP0176,SKILL024,Intermediate,5.5
EMP0176,SKILL020,Intermediate,1.7
EMP0176,SKILL029,Expert,10.1
EMP0177,SKILL018,Intermediate,3.6
EMP0177,SKILL032,Advanced,1.7
EMP0177,SKILL027,Advanced,3.1
EMP0177,SKILL038,Advanced,5.5
EMP0177,SKILL039,Expert,8.1
EMP0177,SKILL020,Expert,8.2
EMP0177,SKILL023,Advanced,8.9
EMP0177,SKILL028,Expert,5.8
EMP0177,SKILL029,Expert,9.2
EMP0178,SKILL010,Intermediate,1.6
EMP0178,SKILL012,Advanced,6.7
EMP0178,SKILL009,Advanced,3.4
EMP0178,SKILL015,Expert,6.2
EMP0178,SKILL007,Advanced,5.4
EMP0178,SKILL043,Intermediate,1.5
EMP0178,SKILL006,Intermediate,5.0
EMP0178,SKILL025,Advanced,5.3
EMP0179,SKILL024,Intermediate,2.1
EMP0179,SKILL020,Advanced,1.4
EMP0179,SKILL018,Advanced,3.2
EMP0179,SKILL038,Intermediate,3.0
EMP0179,SKILL028,Advanced,4.7
EMP0179,SKILL029,Advanced,2.4
EMP0179,SKILL045,Intermediate,1.5
EMP0179,SKILL047,Advanced,5.9
EMP0179,SKILL039,Expert,3.1
EMP0180,SKILL045,Advanced,8.0
EMP0180,SKILL003,Expert,8.4
EMP0180,SKILL001,Intermediate,1.6
EMP0180,SKILL021,Expert,7.4
EMP0180,SKILL011,Beginner,1.5
EMP0180,SKILL013,Advanced,10.2
EMP0180,SKILL014,Intermediate,2.1
EMP0180,SKILL026,Expert,4.9
EMP0181,SKILL024,Advanced,2.9
EMP0181,SKILL018,Beginner,0.9
EMP0181,SKILL039,Intermediate,2.2
EMP0181,SKILL020,Intermediate,0.6
EMP0181,SKILL045,Beginner,0.8
EMP0181,SKILL029,Intermediate,1.0
EMP0182,SKILL027,Beginner,2.2
EMP0182,SKILL050,Advanced,1.0
EMP0182,SKILL024,Advanced,2.1
EMP0182,SKILL020,Intermediate,4.1
EMP0182,SKILL039,Expert,3.8
EMP0183,SKILL043,Advanced,2.9
EMP0183,SKILL001,Beginner,1.5
EMP0183,SKILL025,Intermediate,2.7
EMP0183,SKILL026,Beginner,0.6
EMP0183,SKILL004,Advanced,1.2
EMP0183,SKILL006,Intermediate,2.1
EMP0183,SKILL010,Expert,3.7
EMP0183,SKILL008,Beginner,2.6
EMP0183,SKILL021,Advanced,3.4
EMP0183,SKILL050,Intermediate,0.6
EMP0184,SKILL028,Expert,6.4
EMP0184,SKILL023,Expert,5.1
EMP0184,SKILL024,Expert,9.4
EMP0184,SKILL032,Advanced,10.2
EMP0184,SKILL029,Advanced,9.9
EMP0184,SKILL045,Advanced,2.0
EMP0185,SKILL018,Advanced,1.1
EMP0185,SKILL029,Advanced,4.0
EMP0185,SKILL045,Intermediate,2.0
EMP0185,SKILL024,Beginner,0.7
EMP0185,SKILL038,Expert,6.8
EMP0185,SKILL039,Intermediate,1.0
EMP0185,SKILL020,Expert,5.7
EMP0185,SKILL028,Advanced,3.2
EMP0186,SKILL010,Intermediate,1.8
EMP0186,SKILL045,Intermediate,5.0
EMP0186,SKILL001,Beginner,0.9
EMP0186,SKILL043,Advanced,1.3
EMP0186,SKILL025,Advanced,7.8
EMP0186,SKILL021,Advanced,3.4
EMP0186,SKILL008,Advanced,6.5
EMP0186,SKILL003,Intermediate,4.3
EMP0186,SKILL015,Intermediate,5.7
EMP0186,SKILL013,Expert,6.3
EMP0186,SKILL011,Advanced,8.3
EMP0187,SKILL001,Advanced,3.7
EMP0187,SKILL009,Beginner,2.1
EMP0187,SKILL044,Beginner,2.1
EMP0187,SKILL045,Intermediate,1.2
EMP0187,SKILL021,Advanced,5.4
EMP0187,SKILL003,Advanced,4.4
EMP0187,SKILL025,Advanced,4.2
EMP0188,SKILL012,Advanced,1.7
EMP0188,SKILL001,Beginner,0.5
EMP0188,SKILL010,Advanced,7.7
EMP0188,SKILL011,Advanced,5.1
EMP0188,SKILL021,Advanced,3.3
EMP0188,SKILL002,Intermediate,4.7
EMP0188,SKILL006,Intermediate,1.4
EMP0188,SKILL015,Expert,7.8
EMP0188,SKILL050,Expert,8.0
EMP0188,SKILL017,Advanced,3.3
EMP0189,SKILL013,Advanced,3.4
EMP0189,SKILL046,Advanced,2.1
EMP0189,SKILL010,Expert,6.7
EMP0189,SKILL043,Advanced,3.9
EMP0189,SKILL014,Advanced,4.4
EMP0189,SKILL003,Intermediate,4.7
EMP0189,SKILL017,Expert,7.0
EMP0189,SKILL007,Advanced,6.6
EMP0189,SKILL025,Advanced,5.7
EMP0189,SKILL004,Advanced,6.8
EMP0189,SKILL015,Advanced,4.9
EMP0189,SKILL011,Intermediate,1.8
EMP0190,SKILL020,Beginner,0.9
EMP0190,SKILL024,Advanced,3.4
EMP0190,SKILL048,Expert,5.0
EMP0190,SKILL029,Intermediate,3.5
EMP0190,SKILL028,Beginner,1.2
EMP0190,SKILL018,Advanced,3.5
EMP0191,SKILL021,Advanced,8.6
EMP0191,SKILL006,Intermediate,3.9
EMP0191,SKILL011,Advanced,4.0
EMP0191,SKILL001,Expert,7.7
EMP0191,SKILL014,Expert,5.7
EMP0191,SKILL015,Expert,6.9
EMP0192,SKILL018,Intermediate,0.9
EMP0192,SKILL038,Advanced,4.2
EMP0192,SKILL045,Intermediate,2.7
EMP0192,SKILL028,Beginner,1.2
EMP0192,SKILL027,Intermediate,2.0
EMP0192,SKILL029,Beginner,0.7
EMP0193,SKILL020,Beginner,2.1
EMP0193,SKILL024,Beginner,2.2
EMP0193,SKILL045,Intermediate,2.2
EMP0193,SKILL035,Beginner,0.5
EMP0193,SKILL033,Advanced,1.2
EMP0194,SKILL029,Intermediate,1.5
EMP0194,SKILL045,Intermediate,2.3
EMP0194,SKILL039,Beginner,0.7
EMP0194,SKILL038,Beginner,1.2
EMP0194,SKILL024,Intermediate,0.9
EMP0195,SKILL045,Advanced,1.0
EMP0195,SKILL012,Beginner,1.9
EMP0195,SKILL007,Expert,6.7
EMP0195,SKILL021,Advanced,3.4
EMP0195,SKILL003,Advanced,7.8
EMP0195,SKILL025,Expert,6.7
EMP0195,SKILL016,Expert,6.6
EMP0195,SKILL008,Advanced,4.0
EMP0195,SKILL014,Intermediate,3.6
EMP0195,SKILL026,Intermediate,2.5
EMP0195,SKILL044,Advanced,4.5
EMP0196,SKILL020,Intermediate,2.5
EMP0196,SKILL028,Intermediate,4.1
EMP0196,SKILL038,Expert,4.3
EMP0196,SKILL029,Expert,7.5
EMP0196,SKILL018,Expert,7.6
EMP0196,SKILL050,Advanced,3.3
EMP0197,SKILL043,Intermediate,0.6
EMP0197,SKILL016,Intermediate,2.7
EMP0197,SKILL007,Intermediate,2.5
EMP0197,SKILL002,Expert,5.7
EMP0197,SKILL027,Intermediate,0.5
EMP0197,SKILL013,Beginner,0.8
EMP0197,SKILL045,Intermediate,2.0
EMP0198,SKILL016,Advanced,4.5
EMP0198,SKILL011,Advanced,4.8
EMP0198,SKILL007,Advanced,4.0
EMP0198,SKILL009,Advanced,3.7
EMP0198,SKILL027,Intermediate,0.6
EMP0198,SKILL026,Intermediate,2.5
EMP0199,SKILL045,Advanced,4.1
EMP0199,SKILL018,Intermediate,2.5
EMP0199,SKILL028,Advanced,4.0
EMP0199,SKILL024,Intermediate,4.6
EMP0199,SKILL029,Advanced,4.1
EMP0200,SKILL045,Advanced,4.5
EMP0200,SKILL029,Advanced,10.3
EMP0200,SKILL020,Beginner,0.5
EMP0200,SKILL039,Advanced,2.5
EMP0200,SKILL024,Intermediate,3.6
